,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.65
17,8.02
18,7.22
19,15.24
20,13.65
21,25.65
22,29.68
23,31.97
24,28.59
25,27.61
26,39.8
27,26.1
28,29.34
29,29.27
30,17.68
31,17.07
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,4.04
65,14.3
66,17.72
67,27.11
68,31.1
69,38.49
70,41.68
71,46.32
72,51.04
73,47.66
74,38.96
75,36.82
76,35.52
77,23.24
78,21.17
79,15.88
80,8.26
81,0.14
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,6.4
113,18.69
114,24.38
115,18.68
116,30.77
117,48.79
118,43.0
119,51.11
120,45.47
121,44.38
122,44.83
123,45.8
124,39.13
125,34.09
126,25.28
127,23.07
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,5.94
161,16.55
162,23.98
163,29.04
164,33.48
165,38.66
166,43.49
167,41.52
168,50.03
169,45.55
170,37.05
171,28.83
172,31.7
173,19.47
174,19.82
175,16.25
176,3.89
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.55
209,10.15
210,10.82
211,7.27
212,9.48
213,16.62
214,23.88
215,25.8
216,28.13
217,20.95
218,26.53
219,24.04
220,27.21
221,25.96
222,13.43
223,10.08
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.27
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,2.95
260,7.04
261,12.87
262,10.16
263,18.41
264,14.31
265,19.54
266,13.93
267,10.88
268,7.27
269,8.48
270,8.26
271,7.07
272,1.12
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,5.15
304,15.69
305,28.22
306,37.43
307,34.32
308,44.88
309,52.39
310,54.57
311,64.98
312,66.21
313,55.83
314,53.15
315,54.16
316,51.76
317,45.95
318,37.82
319,25.03
320,0.0
321,0.0
322,2.33
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,8.73
353,20.3
354,32.42
355,32.95
356,46.74
357,47.49
358,46.87
359,56.27
360,55.99
361,50.85
362,43.04
363,41.25
364,35.87
365,30.6
366,24.73
367,21.88
368,16.09
369,9.79
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,5.88
399,18.17
400,28.63
401,48.78
402,61.24
403,37.59
404,59.73
405,64.34
406,70.75
407,84.33
408,83.98
409,66.09
410,61.5
411,73.02
412,67.95
413,58.29
414,40.04
415,31.68
416,0.0
417,0.0
418,9.49
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,11.28
447,13.41
448,15.71
449,22.69
450,40.24
451,31.27
452,45.62
453,43.68
454,40.66
455,47.31
456,42.98
457,46.31
458,35.54
459,26.97
460,27.7
461,33.74
462,29.84
463,19.32
464,8.18
465,3.86
466,4.01
467,2.08
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,5.69
493,11.78
494,24.77
495,33.2
496,35.03
497,45.13
498,43.43
499,50.97
500,51.09
501,46.84
502,50.32
503,41.77
504,46.45
505,48.63
506,35.48
507,31.36
508,31.2
509,26.39
510,30.49
511,20.49
512,0.0
513,0.0
514,8.81
515,10.77
516,1.86
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,7.16
542,13.0
543,24.42
544,21.34
545,39.49
546,39.82
547,35.77
548,34.65
549,43.27
550,44.56
551,39.6
552,33.84
553,28.46
554,31.28
555,31.75
556,26.98
557,31.03
558,15.53
559,19.68
560,14.09
561,0.36
562,3.96
563,4.67
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
