,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.18
16,8.99
17,14.63
18,22.16
19,0.0
20,36.67
21,40.0
22,44.48
23,48.92
24,46.41
25,46.06
26,0.0
27,37.44
28,38.85
29,30.67
30,23.72
31,0.0
32,11.81
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,2.42
64,8.31
65,15.56
66,21.1
67,27.22
68,37.01
69,41.01
70,47.51
71,45.41
72,46.36
73,46.9
74,41.7
75,41.42
76,32.65
77,28.03
78,28.54
79,16.77
80,13.35
81,5.03
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,3.86
112,9.23
113,17.91
114,29.33
115,0.0
116,38.76
117,44.87
118,51.17
119,51.65
120,52.27
121,51.01
122,0.0
123,46.86
124,37.24
125,35.82
126,25.76
127,0.0
128,10.82
129,0.0
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,2.0
160,9.28
161,16.15
162,23.47
163,28.64
164,36.89
165,40.85
166,45.8
167,44.1
168,49.16
169,47.53
170,44.06
171,41.31
172,33.75
173,30.55
174,23.56
175,18.8
176,6.22
177,1.15
178,0.25
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,7.57
209,11.03
210,18.98
211,0.0
212,27.7
213,32.55
214,33.67
215,34.67
216,36.09
217,36.18
218,0.0
219,26.17
220,29.03
221,23.28
222,19.51
223,0.0
224,8.09
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,3.15
257,8.18
258,14.6
259,18.18
260,27.25
261,30.22
262,33.2
263,31.84
264,32.27
265,31.92
266,27.59
267,26.1
268,23.13
269,17.81
270,18.27
271,8.37
272,5.43
273,2.39
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,3.03
303,9.91
304,19.68
305,27.68
306,38.9
307,0.0
308,55.29
309,62.4
310,65.01
311,69.46
312,68.7
313,67.19
314,0.0
315,52.83
316,61.16
317,48.04
318,46.14
319,0.0
320,31.21
321,0.0
322,8.09
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,9.12
352,14.93
353,24.79
354,32.76
355,41.43
356,52.5
357,58.98
358,66.31
359,63.07
360,64.2
361,65.61
362,55.84
363,55.64
364,50.38
365,40.69
366,39.71
367,32.58
368,27.54
369,22.86
370,10.94
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,13.63
399,22.4
400,36.24
401,45.62
402,57.36
403,0.0
404,68.9
405,79.04
406,87.41
407,77.65
408,91.4
409,86.5
410,0.0
411,68.53
412,77.86
413,53.4
414,59.64
415,0.0
416,40.2
417,0.0
418,15.07
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,4.3
446,0.0
447,19.58
448,29.79
449,42.36
450,47.95
451,57.91
452,60.63
453,65.97
454,73.36
455,68.37
456,80.4
457,73.18
458,71.46
459,70.05
460,57.82
461,51.81
462,42.7
463,39.78
464,29.36
465,26.54
466,12.62
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,3.91
492,8.37
493,0.0
494,26.13
495,34.59
496,41.76
497,54.42
498,61.38
499,0.0
500,73.23
501,73.32
502,78.08
503,73.33
504,78.72
505,70.04
506,0.0
507,51.83
508,57.98
509,56.48
510,44.52
511,0.0
512,40.83
513,0.0
514,21.5
515,0.0
516,7.87
517,4.6
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,1.96
540,9.09
541,17.88
542,0.0
543,33.34
544,40.74
545,50.5
546,61.14
547,64.04
548,72.62
549,69.77
550,74.93
551,70.99
552,73.96
553,65.97
554,61.43
555,56.59
556,59.74
557,52.55
558,41.27
559,32.36
560,34.12
561,22.93
562,16.24
563,0.0
564,7.7
565,2.29
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
