,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.89
16,7.64
17,14.35
18,21.36
19,0.0
20,0.0
21,38.59
22,42.95
23,42.56
24,44.83
25,42.43
26,40.08
27,36.23
28,35.06
29,26.63
30,15.76
31,0.0
32,10.49
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,2.54
64,10.49
65,15.96
66,21.78
67,0.0
68,36.15
69,41.69
70,46.98
71,47.21
72,52.24
73,50.25
74,0.0
75,0.0
76,0.0
77,32.1
78,25.65
79,17.07
80,13.67
81,3.59
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,8.96
113,14.61
114,24.69
115,0.0
116,0.0
117,41.34
118,47.4
119,50.5
120,46.33
121,48.99
122,43.62
123,45.98
124,34.59
125,32.29
126,27.81
127,0.0
128,12.12
129,2.02
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,4.3
160,12.59
161,17.93
162,21.81
163,0.0
164,34.14
165,41.09
166,40.76
167,44.88
168,48.98
169,45.17
170,0.0
171,0.0
172,0.0
173,28.95
174,22.9
175,16.22
176,8.97
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,6.92
209,12.92
210,15.71
211,0.0
212,0.0
213,27.63
214,29.78
215,36.46
216,36.21
217,34.49
218,31.77
219,28.97
220,25.01
221,22.45
222,23.59
223,0.0
224,5.76
225,2.77
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.87
257,5.73
258,8.78
259,0.0
260,21.15
261,20.11
262,26.26
263,30.33
264,25.87
265,25.66
266,0.0
267,0.0
268,0.0
269,14.29
270,10.51
271,9.85
272,5.47
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,1.59
303,5.93
304,15.17
305,26.02
306,36.93
307,0.0
308,0.0
309,54.65
310,65.33
311,64.85
312,64.9
313,64.17
314,61.73
315,54.78
316,54.62
317,46.36
318,42.46
319,0.0
320,29.28
321,17.85
322,10.83
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,10.15
352,21.04
353,23.95
354,30.99
355,0.0
356,46.68
357,49.76
358,47.99
359,56.32
360,62.03
361,52.65
362,0.0
363,0.0
364,0.0
365,34.65
366,34.21
367,27.21
368,23.62
369,18.23
370,11.19
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,1.14
398,13.07
399,20.48
400,34.4
401,47.14
402,58.66
403,0.0
404,0.0
405,80.59
406,84.19
407,89.71
408,89.24
409,81.83
410,78.72
411,74.0
412,70.86
413,63.56
414,58.82
415,0.0
416,38.52
417,25.82
418,18.88
419,8.22
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,21.23
448,33.21
449,41.28
450,49.83
451,0.0
452,60.83
453,60.35
454,57.58
455,67.85
456,66.02
457,64.32
458,0.0
459,0.0
460,0.0
461,40.47
462,37.47
463,34.16
464,23.59
465,18.14
466,12.82
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,2.6
492,0.0
493,18.72
494,26.49
495,31.59
496,41.96
497,49.9
498,58.4
499,0.0
500,0.0
501,69.98
502,64.94
503,65.88
504,67.15
505,55.01
506,56.18
507,46.23
508,47.15
509,42.6
510,36.47
511,0.0
512,25.81
513,19.49
514,17.19
515,12.57
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,29.39
544,37.57
545,49.28
546,53.51
547,0.0
548,63.41
549,62.74
550,58.92
551,58.77
552,53.62
553,51.24
554,0.0
555,0.0
556,0.0
557,40.78
558,30.38
559,33.44
560,25.55
561,17.47
562,8.88
563,5.52
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
