,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,16.19
18,18.01
19,24.34
20,35.03
21,38.3
22,46.48
23,48.24
24,44.87
25,51.46
26,39.88
27,34.66
28,36.08
29,30.72
30,23.34
31,17.62
32,8.95
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,8.74
65,18.78
66,25.26
67,26.72
68,32.65
69,0.0
70,50.84
71,49.55
72,51.88
73,53.79
74,46.01
75,41.58
76,29.52
77,30.43
78,24.8
79,15.41
80,10.44
81,2.05
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,19.3
114,19.75
115,29.73
116,31.63
117,38.6
118,36.24
119,40.81
120,42.86
121,40.66
122,43.4
123,39.35
124,32.3
125,29.58
126,18.5
127,18.4
128,8.08
129,1.01
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,5.59
160,12.96
161,15.94
162,18.5
163,26.64
164,33.94
165,0.0
166,31.93
167,38.45
168,42.09
169,36.51
170,37.41
171,29.11
172,29.05
173,25.9
174,16.91
175,16.74
176,11.5
177,0.0
178,3.07
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,13.67
210,14.15
211,17.23
212,22.03
213,24.98
214,26.39
215,32.67
216,27.51
217,32.33
218,26.31
219,19.63
220,20.14
221,19.31
222,17.13
223,9.26
224,8.39
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,2.68
257,5.31
258,6.11
259,7.31
260,18.77
261,0.0
262,15.46
263,20.49
264,25.82
265,20.28
266,17.0
267,10.65
268,8.8
269,8.84
270,8.47
271,6.62
272,2.49
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,7.33
304,0.0
305,29.24
306,35.05
307,46.88
308,48.79
309,62.68
310,69.32
311,68.23
312,67.95
313,66.04
314,63.66
315,48.85
316,51.3
317,43.41
318,40.71
319,29.71
320,27.75
321,11.68
322,7.06
323,1.91
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,7.37
352,15.28
353,20.97
354,22.54
355,38.96
356,46.74
357,0.0
358,44.38
359,56.32
360,61.72
361,53.63
362,47.37
363,41.72
364,39.73
365,34.07
366,33.66
367,26.07
368,21.51
369,10.11
370,6.37
371,1.36
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,4.73
398,13.18
399,24.8
400,0.0
401,50.33
402,55.34
403,58.13
404,72.17
405,73.59
406,90.6
407,98.94
408,83.24
409,86.0
410,85.48
411,75.04
412,72.83
413,71.53
414,54.96
415,51.94
416,44.24
417,26.05
418,15.95
419,13.95
420,1.59
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,4.54
446,7.98
447,26.35
448,31.25
449,34.43
450,36.88
451,46.61
452,63.97
453,0.0
454,44.69
455,54.6
456,66.4
457,56.31
458,42.77
459,35.85
460,32.11
461,43.29
462,36.53
463,22.59
464,22.06
465,18.69
466,18.63
467,5.65
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,20.38
494,23.75
495,38.36
496,0.0
497,46.51
498,54.6
499,56.78
500,57.7
501,61.78
502,63.89
503,61.24
504,61.6
505,54.37
506,49.16
507,31.69
508,42.01
509,35.85
510,35.81
511,25.45
512,26.41
513,19.55
514,20.85
515,14.67
516,10.48
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.08
540,3.49
541,10.44
542,18.78
543,28.65
544,29.52
545,39.25
546,42.33
547,53.89
548,55.96
549,0.0
550,52.49
551,49.0
552,44.05
553,41.17
554,34.35
555,34.39
556,29.62
557,30.51
558,30.13
559,24.45
560,18.31
561,16.08
562,0.45
563,6.73
564,0.3
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
