,0
0,-0.0
1,-0.0
2,-0.0
3,-0.0
4,-0.0
5,-0.0
6,-0.0
7,-0.0
8,-0.0
9,-0.0
10,-0.0
11,-0.0
12,-0.0
13,-0.0
14,-0.0
15,2739.14
16,3013.54
17,3658.56
18,3737.56
19,5190.69
20,5757.12
21,5054.06
22,-0.0
23,3633.48
24,3207.26
25,3266.16
26,2814.59
27,1995.87
28,2335.27
29,-0.0
30,-0.0
31,1103.09
32,483.97
33,-0.0
34,-0.0
35,-0.0
36,-0.0
37,-0.0
38,-0.0
39,-0.0
40,-0.0
41,-0.0
42,-0.0
43,-0.0
44,-0.0
45,-0.0
46,-0.0
47,-0.0
48,-0.0
49,-0.0
50,-0.0
51,-0.0
52,-0.0
53,-0.0
54,-0.0
55,-0.0
56,-0.0
57,-0.0
58,-0.0
59,-0.0
60,-0.0
61,-0.0
62,-0.0
63,2616.76
64,3038.8
65,3652.84
66,-0.0
67,-0.0
68,4565.69
69,3969.98
70,3392.3
71,3491.27
72,3379.21
73,-0.0
74,2480.19
75,1905.38
76,1977.1
77,1115.82
78,1104.51
79,745.38
80,707.36
81,392.82
82,-0.0
83,42.33
84,-0.0
85,-0.0
86,-0.0
87,-0.0
88,-0.0
89,-0.0
90,-0.0
91,-0.0
92,-0.0
93,-0.0
94,-0.0
95,-0.0
96,-0.0
97,-0.0
98,-0.0
99,-0.0
100,-0.0
101,-0.0
102,-0.0
103,-0.0
104,-0.0
105,-0.0
106,-0.0
107,-0.0
108,-0.0
109,-0.0
110,-0.0
111,3268.5
112,3581.69
113,4378.62
114,4491.32
115,6175.96
116,6880.41
117,6068.21
118,-0.0
119,4382.65
120,3878.32
121,3938.5
122,3399.4
123,2416.77
124,2808.75
125,-0.0
126,-0.0
127,1310.66
128,571.09
129,-0.0
130,-0.0
131,-0.0
132,-0.0
133,-0.0
134,-0.0
135,-0.0
136,-0.0
137,-0.0
138,-0.0
139,-0.0
140,-0.0
141,-0.0
142,-0.0
143,-0.0
144,-0.0
145,-0.0
146,-0.0
147,-0.0
148,-0.0
149,-0.0
150,-0.0
151,-0.0
152,-0.0
153,-0.0
154,-0.0
155,-0.0
156,-0.0
157,-0.0
158,-0.0
159,3100.15
160,3628.25
161,4364.75
162,-0.0
163,-0.0
164,5486.57
165,4754.21
166,4095.23
167,4171.87
168,4075.63
169,-0.0
170,2999.13
171,2298.44
172,2391.6
173,1368.31
174,1340.83
175,918.42
176,859.36
177,476.65
178,-0.0
179,40.81
180,-0.0
181,-0.0
182,-0.0
183,-0.0
184,-0.0
185,-0.0
186,-0.0
187,-0.0
188,-0.0
189,-0.0
190,-0.0
191,-0.0
192,-0.0
193,-0.0
194,-0.0
195,-0.0
196,-0.0
197,-0.0
198,-0.0
199,-0.0
200,-0.0
201,-0.0
202,-0.0
203,-0.0
204,-0.0
205,-0.0
206,-0.0
207,3402.23
208,3722.13
209,4533.69
210,4640.61
211,6395.27
212,7115.49
213,6256.53
214,-0.0
215,4525.34
216,3953.62
217,4079.68
218,3504.59
219,2507.76
220,2887.72
221,-0.0
222,-0.0
223,1340.49
224,587.51
225,-0.0
226,-0.0
227,-0.0
228,-0.0
229,-0.0
230,-0.0
231,-0.0
232,-0.0
233,-0.0
234,-0.0
235,-0.0
236,-0.0
237,-0.0
238,-0.0
239,-0.0
240,-0.0
241,-0.0
242,-0.0
243,-0.0
244,-0.0
245,-0.0
246,-0.0
247,-0.0
248,-0.0
249,-0.0
250,-0.0
251,-0.0
252,-0.0
253,-0.0
254,-0.0
255,3253.51
256,3757.97
257,4523.36
258,-0.0
259,-0.0
260,5677.82
261,4905.0
262,4196.27
263,4309.83
264,4198.27
265,-0.0
266,3070.21
267,2374.75
268,2484.32
269,1455.1
270,1414.76
271,938.75
272,912.71
273,521.35
274,-0.0
275,48.01
276,-0.0
277,-0.0
278,-0.0
279,-0.0
280,-0.0
281,-0.0
282,-0.0
283,-0.0
284,-0.0
285,-0.0
286,-0.0
287,-0.0
288,-0.0
289,-0.0
290,-0.0
291,-0.0
292,-0.0
293,-0.0
294,-0.0
295,-0.0
296,-0.0
297,-0.0
298,-0.0
299,-0.0
300,-0.0
301,-0.0
302,-0.0
303,3741.26
304,4035.02
305,4908.89
306,4950.78
307,7031.89
308,7736.17
309,6756.56
310,-0.0
311,4810.87
312,4173.64
313,4313.86
314,3684.01
315,2650.3
316,3112.48
317,-0.0
318,-0.0
319,1456.69
320,679.26
321,-0.0
322,-0.0
323,-0.0
324,-0.0
325,-0.0
326,-0.0
327,-0.0
328,-0.0
329,-0.0
330,-0.0
331,-0.0
332,-0.0
333,-0.0
334,-0.0
335,-0.0
336,-0.0
337,-0.0
338,-0.0
339,-0.0
340,-0.0
341,-0.0
342,-0.0
343,-0.0
344,-0.0
345,-0.0
346,-0.0
347,-0.0
348,-0.0
349,-0.0
350,-0.0
351,3595.87
352,4108.16
353,4974.93
354,-0.0
355,-0.0
356,6147.17
357,5370.25
358,4470.16
359,4654.24
360,4388.68
361,-0.0
362,3192.32
363,2509.71
364,2632.88
365,1492.4
366,1534.23
367,947.46
368,939.27
369,547.8
370,-0.0
371,97.2
372,-0.0
373,-0.0
374,-0.0
375,-0.0
376,-0.0
377,-0.0
378,-0.0
379,-0.0
380,-0.0
381,-0.0
382,-0.0
383,-0.0
384,-0.0
385,-0.0
386,-0.0
387,-0.0
388,-0.0
389,-0.0
390,-0.0
391,-0.0
392,-0.0
393,-0.0
394,-0.0
395,-0.0
396,-0.0
397,-0.0
398,-0.0
399,3510.36
400,3758.7
401,4561.69
402,4600.91
403,6569.51
404,7213.5
405,6292.16
406,-0.0
407,4450.87
408,3843.67
409,4035.2
410,3392.18
411,2465.74
412,2879.27
413,-0.0
414,-0.0
415,1351.33
416,650.82
417,-0.0
418,-0.0
419,-0.0
420,-0.0
421,-0.0
422,-0.0
423,-0.0
424,-0.0
425,-0.0
426,-0.0
427,-0.0
428,-0.0
429,-0.0
430,-0.0
431,-0.0
432,-0.0
433,-0.0
434,-0.0
435,-0.0
436,-0.0
437,-0.0
438,-0.0
439,-0.0
440,-0.0
441,-0.0
442,-0.0
443,-0.0
444,-0.0
445,-0.0
446,-0.0
447,3386.25
448,3830.89
449,4665.52
450,-0.0
451,-0.0
452,5746.2
453,5038.24
454,4168.84
455,4356.33
456,4041.2
457,-0.0
458,2946.43
459,2338.59
460,2468.3
461,1379.29
462,1454.26
463,850.39
464,868.27
465,515.05
466,-0.0
467,120.04
468,-0.0
469,-0.0
470,-0.0
471,-0.0
472,-0.0
473,-0.0
474,-0.0
475,-0.0
476,-0.0
477,-0.0
478,-0.0
479,-0.0
480,-0.0
481,-0.0
482,-0.0
483,-0.0
484,-0.0
485,-0.0
486,-0.0
487,-0.0
488,-0.0
489,-0.0
490,-0.0
491,-0.0
492,-0.0
493,-0.0
