,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,2.09
16,7.66
17,15.3
18,23.83
19,0.0
20,37.7
21,0.0
22,43.04
23,44.99
24,0.0
25,42.21
26,38.45
27,39.33
28,34.43
29,0.0
30,0.0
31,0.0
32,9.12
33,0.67
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,3.89
64,10.95
65,0.0
66,0.0
67,0.0
68,0.0
69,40.87
70,47.09
71,47.32
72,0.0
73,0.0
74,0.0
75,0.0
76,35.65
77,0.0
78,23.1
79,16.94
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,3.44
112,11.52
113,20.01
114,27.56
115,0.0
116,40.73
117,0.0
118,51.1
119,51.49
120,0.0
121,52.49
122,48.51
123,44.63
124,40.99
125,0.0
126,0.0
127,0.0
128,11.53
129,4.52
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,2.81
160,10.91
161,0.0
162,0.0
163,0.0
164,0.0
165,46.02
166,49.66
167,51.34
168,0.0
169,0.0
170,0.0
171,0.0
172,41.45
173,0.0
174,27.12
175,19.21
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,5.99
209,12.38
210,18.5
211,0.0
212,28.17
213,0.0
214,38.62
215,37.98
216,0.0
217,40.51
218,36.26
219,35.26
220,32.33
221,0.0
222,0.0
223,0.0
224,8.25
225,0.84
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,5.21
257,0.0
258,0.0
259,0.0
260,0.0
261,34.01
262,36.06
263,37.28
264,0.0
265,0.0
266,0.0
267,0.0
268,29.68
269,0.0
270,17.4
271,12.7
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,2.16
303,12.05
304,22.46
305,31.46
306,41.9
307,0.0
308,52.98
309,0.0
310,68.31
311,66.12
312,0.0
313,70.6
314,65.56
315,59.89
316,55.71
317,0.0
318,0.0
319,0.0
320,23.52
321,14.29
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,10.67
352,22.23
353,0.0
354,0.0
355,0.0
356,0.0
357,60.29
358,64.02
359,65.55
360,0.0
361,0.0
362,0.0
363,0.0
364,57.3
365,0.0
366,40.72
367,28.81
368,0.0
369,0.0
370,7.11
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.44
398,13.51
399,21.78
400,37.24
401,45.31
402,55.36
403,0.0
404,63.57
405,0.0
406,83.89
407,83.65
408,0.0
409,86.59
410,85.07
411,76.67
412,74.41
413,0.0
414,0.0
415,0.0
416,36.44
417,24.88
418,0.0
419,5.73
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,2.48
446,0.0
447,19.57
448,35.06
449,0.0
450,0.0
451,0.0
452,0.0
453,74.08
454,75.51
455,77.54
456,0.0
457,0.0
458,0.0
459,0.0
460,67.67
461,0.0
462,50.64
463,38.65
464,0.0
465,0.0
466,9.79
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,10.33
493,17.03
494,25.85
495,34.54
496,44.77
497,53.03
498,60.24
499,0.0
500,71.52
501,0.0
502,78.04
503,78.4
504,0.0
505,78.17
506,76.39
507,70.61
508,65.09
509,0.0
510,0.0
511,0.0
512,38.14
513,32.64
514,0.0
515,15.06
516,6.67
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,16.33
542,0.0
543,33.72
544,42.2
545,0.0
546,0.0
547,0.0
548,0.0
549,74.74
550,76.39
551,78.31
552,0.0
553,0.0
554,0.0
555,0.0
556,66.97
557,0.0
558,54.4
559,44.07
560,0.0
561,0.0
562,20.56
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
