,0
0,-1.5664846e-06
1,-1.5664846e-06
2,-1.5664846e-06
3,-1.5664846e-06
4,-1.5664846e-06
5,-1.5664846e-06
6,-1.5664846e-06
7,-1.5664846e-06
8,-1.5664846e-06
9,-1.5664846e-06
10,-1.5664846e-06
11,-1.5664846e-06
12,-1.5664846e-06
13,-1.5664846e-06
14,2974.2493
15,4579.4946
16,6047.76
17,7447.2617
18,8750.899
19,10005.193
20,10883.917
21,11519.723
22,11387.44
23,11692.905
24,11551.284
25,11285.305
26,10843.361
27,9878.182
28,-1.5664846e-06
29,7877.1104
30,6548.356
31,5857.9893
32,5041.9243
33,3412.426
34,2142.9517
35,-1.5664846e-06
36,-1.5664846e-06
37,-1.5664846e-06
38,-1.5664846e-06
39,-1.5664846e-06
40,-1.5664846e-06
41,-1.5664846e-06
42,-1.5664846e-06
43,-1.5664846e-06
44,-1.5664846e-06
45,-1.5664846e-06
46,-1.5664846e-06
47,-1.5664846e-06
48,-1.5664846e-06
49,-1.5664846e-06
50,-1.5664846e-06
51,-1.5664846e-06
52,-1.5664846e-06
53,-1.5664846e-06
54,-1.5664846e-06
55,-1.5664846e-06
56,-1.5664846e-06
57,-1.5664846e-06
58,-1.5664846e-06
59,-1.5664846e-06
60,-1.5664846e-06
61,1378.7534
62,2804.5337
63,4503.1426
64,6054.4546
65,7496.0986
66,8586.722
67,9693.08
68,10580.586
69,-1.5664846e-06
70,-1.5664846e-06
71,-1.5664846e-06
72,-1.5664846e-06
73,11196.756
74,-1.5664846e-06
75,-1.5664846e-06
76,9377.219
77,7904.0415
78,6555.238
79,5547.032
80,4433.042
81,3159.8992
82,-1.5664846e-06
83,-1.5664846e-06
84,-1.5664846e-06
85,-1.5664846e-06
86,-1.5664846e-06
87,-1.5664846e-06
88,-1.5664846e-06
89,-1.5664846e-06
90,-1.5664846e-06
91,-1.5664846e-06
92,-1.5664846e-06
93,-1.5664846e-06
94,-1.5664846e-06
95,-1.5664846e-06
96,-1.5664846e-06
97,-1.5664846e-06
98,-1.5664846e-06
99,-1.5664846e-06
100,-1.5664846e-06
101,-1.5664846e-06
102,-1.5664846e-06
103,-1.5664846e-06
104,-1.5664846e-06
105,-1.5664846e-06
106,-1.5664846e-06
107,-1.5664846e-06
108,-1.5664846e-06
109,-1.5664846e-06
110,3722.468
111,5597.137
112,7324.231
113,8908.731
114,10404.038
115,11836.404
116,12803.652
117,13473.993
118,13275.478
119,13632.818
120,13442.814
121,13147.994
122,12658.296
123,11506.652
124,-1.5664846e-06
125,9208.533
126,7623.6694
127,6884.24
128,5949.374
129,4136.5205
130,2622.9124
131,-1.5664846e-06
132,-1.5664846e-06
133,-1.5664846e-06
134,-1.5664846e-06
135,-1.5664846e-06
136,-1.5664846e-06
137,-1.5664846e-06
138,-1.5664846e-06
139,-1.5664846e-06
140,-1.5664846e-06
141,-1.5664846e-06
142,-1.5664846e-06
143,-1.5664846e-06
144,-1.5664846e-06
145,-1.5664846e-06
146,-1.5664846e-06
147,-1.5664846e-06
148,-1.5664846e-06
149,-1.5664846e-06
150,-1.5664846e-06
151,-1.5664846e-06
152,-1.5664846e-06
153,-1.5664846e-06
154,-1.5664846e-06
155,-1.5664846e-06
156,-1.5664846e-06
157,1892.5293
158,3540.28
159,5504.8145
160,7283.3257
161,8964.617
162,10241.493
163,11486.565
164,12487.74
165,-1.5664846e-06
166,-1.5664846e-06
167,-1.5664846e-06
168,-1.5664846e-06
169,13082.64
170,-1.5664846e-06
171,-1.5664846e-06
172,10886.75
173,9180.636
174,7611.1304
175,6516.5
176,5264.646
177,3786.4841
178,-1.5664846e-06
179,-1.5664846e-06
180,-1.5664846e-06
181,-1.5664846e-06
182,-1.5664846e-06
183,-1.5664846e-06
184,-1.5664846e-06
185,-1.5664846e-06
186,-1.5664846e-06
187,-1.5664846e-06
188,-1.5664846e-06
189,-1.5664846e-06
190,-1.5664846e-06
191,-1.5664846e-06
192,-1.5664846e-06
193,-1.5664846e-06
194,-1.5664846e-06
195,-1.5664846e-06
196,-1.5664846e-06
197,-1.5664846e-06
198,-1.5664846e-06
199,-1.5664846e-06
200,-1.5664846e-06
201,-1.5664846e-06
202,-1.5664846e-06
203,-1.5664846e-06
204,-1.5664846e-06
205,-1.5664846e-06
206,3874.8157
207,5825.721
208,7592.171
209,9246.314
210,10788.313
211,12287.188
212,13283.128
213,13961.189
214,13763.874
215,14118.815
216,13930.136
217,13617.193
218,13103.17
219,11941.883
220,-1.5664846e-06
221,9552.915
222,7901.5566
223,7136.8213
224,6156.097
225,4306.851
226,2745.3323
227,-1.5664846e-06
228,-1.5664846e-06
229,-1.5664846e-06
230,-1.5664846e-06
231,-1.5664846e-06
232,-1.5664846e-06
233,-1.5664846e-06
234,-1.5664846e-06
235,-1.5664846e-06
236,-1.5664846e-06
237,-1.5664846e-06
238,-1.5664846e-06
239,-1.5664846e-06
240,-1.5664846e-06
241,-1.5664846e-06
242,-1.5664846e-06
243,-1.5664846e-06
244,-1.5664846e-06
245,-1.5664846e-06
246,-1.5664846e-06
247,-1.5664846e-06
248,-1.5664846e-06
249,-1.5664846e-06
250,-1.5664846e-06
251,-1.5664846e-06
252,-1.5664846e-06
253,1994.2996
254,3700.4983
255,5735.9624
256,7565.1025
257,9312.619
258,10630.168
259,11928.198
260,12951.424
261,-1.5664846e-06
262,-1.5664846e-06
263,-1.5664846e-06
264,-1.5664846e-06
265,13571.519
266,-1.5664846e-06
267,-1.5664846e-06
268,11276.089
269,9483.715
270,7877.7715
271,6751.048
272,5467.7344
273,3935.5627
274,-1.5664846e-06
275,-1.5664846e-06
276,-1.5664846e-06
277,-1.5664846e-06
278,-1.5664846e-06
279,-1.5664846e-06
280,-1.5664846e-06
281,-1.5664846e-06
282,-1.5664846e-06
283,-1.5664846e-06
284,-1.5664846e-06
285,-1.5664846e-06
286,-1.5664846e-06
287,-1.5664846e-06
288,-1.5664846e-06
289,-1.5664846e-06
290,-1.5664846e-06
291,-1.5664846e-06
292,-1.5664846e-06
293,-1.5664846e-06
294,-1.5664846e-06
295,-1.5664846e-06
296,-1.5664846e-06
297,-1.5664846e-06
298,-1.5664846e-06
299,-1.5664846e-06
300,-1.5664846e-06
301,-1.5664846e-06
302,4442.732
303,6527.8667
304,8406.946
305,10190.199
306,11787.432
307,13355.614
308,14359.595
309,15033.783
310,14746.848
311,15150.229
312,14889.697
313,14577.8
314,14056.918
315,12782.652
316,-1.5664846e-06
317,10286.418
318,8477.181
319,7686.7505
320,6667.8843
321,4820.9976
322,3071.7192
323,-1.5664846e-06
324,-1.5664846e-06
325,-1.5664846e-06
326,-1.5664846e-06
327,-1.5664846e-06
328,-1.5664846e-06
329,-1.5664846e-06
330,-1.5664846e-06
331,-1.5664846e-06
332,-1.5664846e-06
333,-1.5664846e-06
334,-1.5664846e-06
335,-1.5664846e-06
336,-1.5664846e-06
337,-1.5664846e-06
338,-1.5664846e-06
339,-1.5664846e-06
340,-1.5664846e-06
341,-1.5664846e-06
342,-1.5664846e-06
343,-1.5664846e-06
344,-1.5664846e-06
345,-1.5664846e-06
346,-1.5664846e-06
347,-1.5664846e-06
348,-1.5664846e-06
349,2415.8828
350,4244.715
351,6404.1416
352,8376.363
353,10220.209
354,11657.91
355,12997.45
356,14038.604
357,-1.5664846e-06
358,-1.5664846e-06
359,-1.5664846e-06
360,-1.5664846e-06
361,14572.468
362,-1.5664846e-06
363,-1.5664846e-06
364,12054.93
365,10147.999
366,8412.349
367,7284.0376
368,5956.943
369,4362.8823
370,-1.5664846e-06
371,-1.5664846e-06
372,-1.5664846e-06
373,-1.5664846e-06
374,-1.5664846e-06
375,-1.5664846e-06
376,-1.5664846e-06
377,-1.5664846e-06
378,-1.5664846e-06
379,-1.5664846e-06
380,-1.5664846e-06
381,-1.5664846e-06
382,-1.5664846e-06
383,-1.5664846e-06
384,-1.5664846e-06
385,-1.5664846e-06
386,-1.5664846e-06
387,-1.5664846e-06
388,-1.5664846e-06
389,-1.5664846e-06
390,-1.5664846e-06
391,-1.5664846e-06
392,-1.5664846e-06
393,-1.5664846e-06
394,-1.5664846e-06
395,-1.5664846e-06
396,-1.5664846e-06
397,-1.5664846e-06
398,4272.1245
399,6046.0
400,7627.3965
401,9083.4375
402,10374.007
403,11670.01
404,12391.539
405,12814.837
406,12478.827
407,12814.304
408,12522.238
409,12310.276
410,11905.596
411,10806.791
412,-1.5664846e-06
413,8760.109
414,7158.117
415,6603.84
416,5736.747
417,4405.5957
418,2855.7622
419,-1.5664846e-06
420,-1.5664846e-06
421,-1.5664846e-06
422,-1.5664846e-06
423,-1.5664846e-06
424,-1.5664846e-06
425,-1.5664846e-06
426,-1.5664846e-06
427,-1.5664846e-06
428,-1.5664846e-06
429,-1.5664846e-06
430,-1.5664846e-06
431,-1.5664846e-06
432,-1.5664846e-06
433,-1.5664846e-06
434,-1.5664846e-06
435,-1.5664846e-06
436,-1.5664846e-06
437,-1.5664846e-06
438,-1.5664846e-06
439,-1.5664846e-06
440,-1.5664846e-06
441,-1.5664846e-06
442,-1.5664846e-06
443,-1.5664846e-06
444,-1.5664846e-06
445,2612.644
446,4153.142
447,5951.8
448,7541.993
449,9094.802
450,10333.56
451,11372.956
452,12191.832
453,-1.5664846e-06
454,-1.5664846e-06
455,-1.5664846e-06
456,-1.5664846e-06
457,12373.297
458,-1.5664846e-06
459,-1.5664846e-06
