,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,849.43
14,2547.79
15,4532.87
16,6169.74
17,7793.58
18,9374.06
19,10660.47
20,0.0
21,12070.06
22,0.0
23,12133.56
24,12157.01
25,11563.04
26,11085.06
27,9680.69
28,8788.23
29,7738.8
30,0.0
31,5056.54
32,3936.17
33,2655.62
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,2533.29
63,4292.96
64,6309.75
65,0.0
66,9241.91
67,10572.58
68,11158.4
69,0.0
70,0.0
71,0.0
72,11634.94
73,11206.18
74,10379.41
75,9615.7
76,8861.92
77,7630.55
78,6340.4
79,4668.17
80,3874.21
81,2521.07
82,1399.59
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,1178.31
110,3053.85
111,5274.3
112,7181.24
113,8961.97
114,10701.33
115,12195.84
116,0.0
117,13700.91
118,0.0
119,13708.82
120,13660.96
121,13047.67
122,12530.33
123,10894.14
124,9865.31
125,8701.14
126,0.0
127,5737.49
128,4488.43
129,3107.19
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,3102.26
159,5072.73
160,7277.71
161,0.0
162,10605.42
163,12038.94
164,12731.49
165,0.0
166,0.0
167,0.0
168,13115.19
169,12618.95
170,11699.34
171,10843.42
172,9998.53
173,8574.08
174,7158.72
175,5272.24
176,4426.76
177,2907.23
178,1616.84
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,1483.55
206,3386.26
207,5643.88
208,7659.38
209,9465.32
210,11183.62
211,12793.47
212,0.0
213,14235.17
214,0.0
215,14167.69
216,14023.66
217,13461.11
218,12956.9
219,11198.04
220,10134.45
221,8985.16
222,0.0
223,5928.44
224,4670.81
225,3312.56
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,3467.92
255,5489.31
256,7704.37
257,0.0
258,11175.26
259,12577.23
260,13287.4
261,0.0
262,0.0
263,0.0
264,13528.35
265,12976.89
266,12037.7
267,11172.9
268,10301.94
269,8797.01
270,7391.01
271,5444.88
272,4629.37
273,3062.98
274,1731.32
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,2044.5
302,4190.3
303,6835.4
304,9059.75
305,11110.43
306,13076.41
307,14908.35
308,0.0
309,16412.25
310,0.0
311,16227.42
312,15964.24
313,15420.77
314,14778.18
315,12745.82
316,11503.06
317,10267.37
318,0.0
319,6840.13
320,5397.2
321,3988.79
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,4322.1
351,6555.1
352,9195.46
353,0.0
354,13065.15
355,14692.12
356,15439.1
357,0.0
358,0.0
359,0.0
360,15485.12
361,14771.51
362,13744.01
363,12752.02
364,11791.26
365,9993.43
366,8388.74
367,6284.17
368,5383.99
369,3626.28
370,2142.27
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,2426.98
398,4065.09
399,6066.78
400,7925.18
401,9461.31
402,10968.9
403,12440.91
404,0.0
405,13341.88
406,0.0
407,13001.89
408,12533.82
409,12257.89
410,11717.14
411,10036.58
412,9005.51
413,8130.2
414,0.0
415,5508.25
416,4424.89
417,3485.36
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,4256.08
447,5959.45
448,7949.09
449,0.0
450,11020.18
451,12180.02
452,12753.56
453,0.0
454,0.0
455,0.0
456,12291.88
457,11627.27
458,10811.47
459,10076.69
460,9338.47
461,7759.48
462,6620.28
463,5000.11
464,4414.54
465,3089.01
466,1937.94
467,0.0
468,129.24
469,0.0
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,3115.32
494,4763.39
495,6764.51
496,8570.41
497,10056.34
498,11593.7
499,13051.36
500,0.0
501,13693.22
502,0.0
503,13145.82
504,12517.74
505,12345.26
506,11696.47
507,10023.59
508,8993.03
509,8226.47
510,0.0
511,5602.66
512,4544.62
513,3734.38
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,0.0
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
